CustomerID,Recency,Frequency,Monetary,Country,Cluster,R_Score,F_Score,M_Score,RFM_Segment
17475,79,1,194.37,United Kingdom,3,2,2,1,221
17480,78,1,511.82,United Kingdom,3,2,2,2,222
17481,4,4,1255.59,United Kingdom,0,4,3,3,433
17483,65,3,414.04,United Kingdom,1,2,3,2,232
17486,261,1,396.87,United Kingdom,3,1,2,2,122
17489,59,2,376.64,United Kingdom,3,2,3,2,232
17490,1,7,2092.32,United Kingdom,2,4,4,4,444
17491,1,10,3558.87,United Kingdom,2,4,4,4,444
17492,248,1,374.57,United Kingdom,3,1,2,2,122
17495,8,2,497.56,United Kingdom,0,4,3,2,432
17496,359,1,271.05,United Kingdom,3,1,2,1,121
17498,76,1,272.21999999999997,United Kingdom,3,2,2,1,221
17499,290,1,622.88,United Kingdom,3,1,2,2,122
17500,17,3,1138.0,United Kingdom,0,4,3,3,433
17501,221,2,288.6,United Kingdom,3,1,3,1,131
17502,9,4,689.1,United Kingdom,0,4,3,3,433
17503,3,2,558.96,United Kingdom,0,4,3,2,432
17504,206,9,2997.03,United Kingdom,1,1,4,4,144
17505,162,2,1145.8400000000001,United Kingdom,1,1,3,3,133
17506,76,1,302.2,United Kingdom,3,2,2,1,221
17507,262,2,605.58,United Kingdom,3,1,3,2,132
17508,281,1,387.31,Greece,3,1,2,2,122
17509,58,8,6083.64,United Kingdom,1,2,4,4,244
17510,25,1,308.48,United Kingdom,0,3,2,2,322
17511,3,31,91062.38,United Kingdom,2,4,4,4,444
17512,29,10,2924.9900000000002,United Kingdom,2,3,4,4,344
17513,72,1,513.2,United Kingdom,3,2,2,2,222
17514,128,1,208.65,United Kingdom,3,2,2,1,221
17515,31,4,639.02,United Kingdom,1,3,3,2,332
17516,15,5,764.88,United Kingdom,1,4,4,3,443
17517,309,1,153.94,United Kingdom,3,1,2,1,121
17519,17,6,1844.02,United Kingdom,1,4,4,4,444
17520,54,1,546.81,United Kingdom,3,2,2,2,222
17521,30,3,723.21,United Kingdom,1,3,3,3,333
17522,2,5,1070.71,United Kingdom,2,4,4,3,443
17523,11,4,652.74,United Kingdom,0,4,3,2,432
17524,361,1,145.0,United Kingdom,3,1,2,1,121
17525,360,1,422.7,United Kingdom,3,1,2,2,122
17526,5,4,1195.8999999999999,United Kingdom,0,4,3,3,433
17527,54,4,939.37,United Kingdom,1,2,3,3,233
17528,1,8,3628.5,United Kingdom,2,4,4,4,444
17530,1,10,2367.12,United Kingdom,2,4,4,4,444
17531,190,1,296.7,United Kingdom,3,1,2,1,121
17534,54,1,223.36,United Kingdom,3,2,2,1,221
17535,280,1,164.4,United Kingdom,3,1,2,1,121
17536,177,1,76.5,United Kingdom,3,1,2,1,121
17537,30,2,887.6700000000001,United Kingdom,0,3,3,3,333
17538,26,1,98.42,United Kingdom,0,3,2,1,321
17540,25,2,578.9,United Kingdom,0,3,3,2,332
17542,270,1,170.75,United Kingdom,3,1,2,1,121
17545,43,3,642.32,United Kingdom,1,3,3,2,332
17548,234,1,103.3,United Kingdom,3,1,2,1,121
17549,24,2,148.86,United Kingdom,0,3,3,1,331
17550,197,3,267.16,United Kingdom,3,1,3,1,131
17551,359,1,290.34,United Kingdom,3,1,2,1,121
17552,60,4,930.41,United Kingdom,1,2,3,3,233
17553,130,1,1487.6,United Kingdom,3,2,2,3,223
17554,1,5,1952.45,United Kingdom,2,4,4,4,444
17555,20,2,480.31,United Kingdom,0,3,3,2,332
17556,206,1,157.9,United Kingdom,3,1,2,1,121
17557,14,3,541.46,United Kingdom,0,4,3,2,432
17560,95,5,854.95,United Kingdom,1,2,4,3,243
17561,19,1,165.12,United Kingdom,0,3,2,1,321
17562,14,7,1122.38,United Kingdom,1,4,4,3,443
17564,24,3,454.01,United Kingdom,0,3,3,2,332
17566,8,2,869.77,United Kingdom,0,4,3,3,433
17567,7,8,4331.48,United Kingdom,2,4,4,4,444
17569,332,1,344.14,United Kingdom,3,1,2,2,122
17571,50,4,1425.67,United Kingdom,1,3,3,3,333
17572,71,4,226.75000000000003,United Kingdom,3,2,3,1,231
17573,29,3,380.6,United Kingdom,0,3,3,2,332
17574,243,1,185.65,United Kingdom,3,1,2,1,121
17576,8,19,3564.83,United Kingdom,2,4,4,4,444
17578,218,1,143.45999999999998,United Kingdom,3,1,2,1,121
17579,5,3,448.90000000000003,United Kingdom,0,4,3,2,432
17580,253,3,215.72,United Kingdom,3,1,3,1,131
17581,1,25,11025.24,United Kingdom,2,4,4,4,444
17582,236,1,175.27,United Kingdom,3,1,2,1,121
17584,7,2,1242.3,United Kingdom,0,4,3,3,433
17585,109,4,1116.68,United Kingdom,1,2,3,3,233
17588,100,3,1240.2,United Kingdom,1,2,3,3,233
17589,60,4,2404.17,United Kingdom,1,2,3,4,234
17590,2,3,1468.02,United Kingdom,0,4,3,3,433
17591,73,7,2203.67,United Kingdom,1,2,4,4,244
17593,4,5,3923.86,United Kingdom,2,4,4,4,444
17594,85,2,993.1800000000001,United Kingdom,1,2,3,3,233
17595,12,2,386.69,United Kingdom,0,4,3,2,432
17596,23,7,2806.69,United Kingdom,2,3,4,4,344
17597,214,1,2044.3700000000001,United Kingdom,1,1,2,4,124
17600,18,1,161.67000000000002,United Kingdom,0,4,2,1,421
17601,239,1,116.00999999999999,United Kingdom,3,1,2,1,121
17602,2,6,5054.42,United Kingdom,2,4,4,4,444
17603,78,1,394.72,United Kingdom,3,2,2,2,222
17604,217,2,309.36,United Kingdom,3,1,3,2,132
17608,33,2,191.99,United Kingdom,0,3,3,1,331
17609,41,5,1105.78,United Kingdom,1,3,4,3,343
17611,7,15,3961.12,United Kingdom,2,4,4,4,444
17612,53,6,2048.45,United Kingdom,1,2,4,4,244
17613,23,14,4544.55,United Kingdom,2,3,4,4,344
17614,57,1,386.32,United Kingdom,3,2,2,2,222
17615,130,3,329.6,United Kingdom,3,2,3,2,232
17616,174,3,571.1999999999999,United Kingdom,3,1,3,2,132
17618,6,3,930.28,United Kingdom,0,4,3,3,433
17619,312,1,214.37,United Kingdom,3,1,2,1,121
17620,60,1,81.44,United Kingdom,3,2,2,1,221
17621,21,3,1379.9,United Kingdom,1,3,3,3,333
17623,33,1,527.05,United Kingdom,0,3,2,2,322
17624,15,2,843.48,United Kingdom,0,4,3,3,433
17625,18,4,2020.4,United Kingdom,1,4,3,4,434
17628,81,1,75.75,United Kingdom,3,2,2,1,221
17629,6,8,1814.1200000000001,United Kingdom,2,4,4,4,444
17630,170,2,503.6,United Kingdom,3,1,3,2,132
17631,2,3,528.33,United Kingdom,0,4,3,2,432
17633,31,4,1324.84,United Kingdom,1,3,3,3,333
17634,36,9,2358.59,United Kingdom,2,3,4,4,344
17636,19,1,285.56,United Kingdom,0,3,2,1,321
17637,31,2,547.0600000000001,United Kingdom,0,3,3,2,332
17639,276,1,108.5,United Kingdom,3,1,2,1,121
17640,87,1,621.66,United Kingdom,3,2,2,2,222
17642,120,2,712.29,United Kingdom,3,2,3,3,233
17643,373,1,101.55,United Kingdom,3,1,2,1,121
17644,1,11,2895.64,United Kingdom,2,4,4,4,444
17646,219,3,1008.39,United Kingdom,1,1,3,3,133
17647,65,1,133.06,United Kingdom,3,2,2,1,221
17648,61,4,1797.5,United Kingdom,1,2,3,4,234
17649,138,1,868.49,United Kingdom,3,2,2,3,223
17650,21,1,166.07999999999998,United Kingdom,0,3,2,1,321
17651,12,10,3945.0,United Kingdom,2,4,4,4,444
17652,25,12,4867.72,United Kingdom,2,3,4,4,344
17653,37,4,1207.56,United Kingdom,1,3,3,3,333
17654,277,1,117.55,United Kingdom,3,1,2,1,121
17655,11,7,2638.94,United Kingdom,2,4,4,4,444
17656,73,5,1674.69,United Kingdom,1,2,4,4,244
17658,26,2,595.42,United Kingdom,0,3,3,2,332
17659,17,12,2999.46,United Kingdom,2,4,4,4,444
17660,141,1,178.75,United Kingdom,3,2,2,1,221
17663,26,7,1802.91,United Kingdom,1,3,4,4,344
17664,19,2,604.64,United Kingdom,0,3,3,2,332
17666,4,2,728.16,United Kingdom,0,4,3,3,433
17667,66,5,2055.51,United Kingdom,1,2,4,4,244
17668,1,2,347.75,United Kingdom,0,4,3,2,432
17669,43,7,3406.7200000000003,United Kingdom,1,3,4,4,344
17670,228,1,205.7,United Kingdom,3,1,2,1,121
17671,16,4,1572.71,United Kingdom,1,4,3,3,433
17672,50,2,3178.17,United Kingdom,1,3,3,4,334
17673,2,6,1594.97,United Kingdom,2,4,4,3,443
17674,74,2,551.04,United Kingdom,3,2,3,2,232
17675,1,31,20374.28,United Kingdom,2,4,4,4,444
17676,4,6,1371.18,United Kingdom,2,4,4,3,443
17677,2,30,16345.38,United Kingdom,2,4,4,4,444
17678,264,1,298.11,United Kingdom,3,1,2,1,121
17679,53,2,1992.1100000000001,United Kingdom,1,2,3,4,234
17680,24,1,184.4,United Kingdom,0,3,2,1,321
17682,10,6,2474.33,United Kingdom,2,4,4,4,444
17684,44,1,239.41,United Kingdom,3,3,2,1,321
17685,17,7,3155.83,United Kingdom,2,4,4,4,444
17686,7,7,5739.46,United Kingdom,2,4,4,4,444
17690,30,15,4726.8,United Kingdom,2,3,4,4,344
17691,358,2,290.40000000000003,United Kingdom,3,1,3,1,131
17692,127,4,740.94,United Kingdom,1,2,3,3,233
17693,137,1,200.47,United Kingdom,3,2,2,1,221
17694,142,1,283.12,United Kingdom,3,2,2,1,221
17695,132,2,765.34,United Kingdom,3,2,3,3,233
17696,38,8,2285.71,United Kingdom,1,3,4,4,344
17697,236,1,338.95,United Kingdom,3,1,2,2,122
17698,261,1,154.95,United Kingdom,3,1,2,1,121
17700,17,4,2534.64,United Kingdom,1,4,3,4,434
17701,253,1,417.95,United Kingdom,3,1,2,2,122
17702,30,4,1824.37,United Kingdom,1,3,3,4,334
17703,35,3,798.74,United Kingdom,1,3,3,3,333
17704,169,2,885.19,United Kingdom,3,1,3,3,133
17705,3,9,1823.52,United Kingdom,2,4,4,4,444
17706,4,17,10504.49,United Kingdom,2,4,4,4,444
17707,185,2,152.4,United Kingdom,3,1,3,1,131
17708,188,2,263.33,United Kingdom,3,1,3,1,131
17709,170,1,137.45,United Kingdom,3,1,2,1,121
17711,11,2,385.1,United Kingdom,0,4,3,2,432
17712,45,1,522.91,United Kingdom,0,3,2,2,322
17714,321,1,153.0,United Kingdom,3,1,2,1,121
17715,201,1,326.4,United Kingdom,3,1,2,2,122
17716,23,11,5655.99,United Kingdom,2,3,4,4,344
17718,232,1,139.35,United Kingdom,3,1,2,1,121
17719,38,15,5396.04,United Kingdom,2,3,4,4,344
17720,26,4,1195.94,United Kingdom,1,3,3,3,333
17722,96,4,2424.04,United Kingdom,1,2,3,4,234
17723,127,6,3276.4000000000005,United Kingdom,1,2,4,4,244
17724,71,3,1033.0,United Kingdom,1,2,3,3,233
17725,16,11,3439.08,United Kingdom,2,4,4,4,444
17727,15,1,1060.25,United Kingdom,0,4,2,3,423
17728,4,3,2876.01,United Kingdom,2,4,3,4,434
17730,3,13,5298.4800000000005,United Kingdom,2,4,4,4,444
17731,79,4,1240.11,United Kingdom,1,2,3,3,233
17732,373,1,303.97,United Kingdom,3,1,2,1,121
17733,39,2,692.19,United Kingdom,0,3,3,3,333
17734,54,3,700.63,United Kingdom,1,2,3,3,233
17735,2,19,13110.02,United Kingdom,2,4,4,4,444
17736,9,3,377.44,United Kingdom,0,4,3,2,432
17737,9,2,168.24,United Kingdom,0,4,3,1,431
17738,19,4,1879.05,United Kingdom,1,3,3,4,334
17739,12,7,2791.35,United Kingdom,2,4,4,4,444
17742,113,2,355.11,United Kingdom,3,2,3,2,232
17744,4,6,2322.4,United Kingdom,2,4,4,4,444
17746,240,1,110.25,United Kingdom,3,1,2,1,121
17747,113,1,71.4,United Kingdom,3,2,2,1,221
17749,178,2,674.52,United Kingdom,3,1,3,3,133
17750,5,9,1710.45,United Kingdom,2,4,4,4,444
17752,359,1,80.64,United Kingdom,3,1,2,1,121
17754,1,5,1664.6499999999999,United Kingdom,2,4,4,4,444
17757,1,30,5593.39,United Kingdom,2,4,4,4,444
17758,19,8,3408.2,United Kingdom,2,3,4,4,344
17759,17,3,819.96,United Kingdom,0,4,3,3,433
17760,22,2,287.59,United Kingdom,0,3,3,1,331
17761,33,1,712.78,United Kingdom,0,3,2,3,323
17763,263,1,15.0,United Kingdom,3,1,2,1,121
17764,51,2,772.55,United Kingdom,1,3,3,3,333
17765,159,3,367.63,United Kingdom,3,1,3,2,132
17767,15,1,271.2,United Kingdom,0,4,2,1,421
17768,8,3,2081.9,United Kingdom,0,4,3,4,434
17769,13,10,3957.43,United Kingdom,2,4,4,4,444
17770,199,5,1143.27,United Kingdom,1,1,4,3,143
17771,57,2,245.81,United Kingdom,3,2,3,1,231
17772,11,2,173.45,United Kingdom,0,4,3,1,431
17774,97,4,1213.73,United Kingdom,1,2,3,3,233
17775,255,1,56.4,United Kingdom,3,1,2,1,121
17777,25,3,647.56,United Kingdom,0,3,3,2,332
17779,21,3,650.32,United Kingdom,0,3,3,2,332
17781,159,2,188.02,United Kingdom,3,1,3,1,131
17783,72,2,283.47,United Kingdom,3,2,3,1,231
17785,53,1,131.94,United Kingdom,3,2,2,1,221
17786,85,2,266.85,United Kingdom,3,2,3,1,231
17787,153,4,1817.54,United Kingdom,1,1,3,4,134
17788,74,2,1117.9,United Kingdom,1,2,3,3,233
17789,281,1,225.9,United Kingdom,3,1,2,1,121
17790,27,14,1964.3,United Kingdom,2,3,4,4,344
17791,30,1,106.1,United Kingdom,0,3,2,1,321
17793,25,1,300.34,United Kingdom,0,3,2,1,321
17795,180,2,342.83,United Kingdom,3,1,3,2,132
17796,40,4,690.0,United Kingdom,1,3,3,3,333
17797,22,3,780.43,United Kingdom,0,3,3,3,333
17799,22,10,3039.17,United Kingdom,2,3,4,4,344
17800,37,9,1187.21,United Kingdom,1,3,4,3,343
17802,82,3,1285.04,United Kingdom,1,2,3,3,233
17805,74,1,512.31,United Kingdom,3,2,2,2,222
17806,11,1,546.04,United Kingdom,0,4,2,2,422
17809,16,12,5411.91,United Kingdom,2,4,4,4,444
17811,4,39,7761.82,United Kingdom,2,4,4,4,444
17812,13,4,699.81,United Kingdom,0,4,3,3,433
17813,14,5,1698.07,United Kingdom,1,4,4,4,444
17816,37,4,36.56,United Kingdom,3,3,3,1,331
17817,4,3,387.68,United Kingdom,0,4,3,2,432
17819,72,7,3704.87,United Kingdom,1,2,4,4,244
17824,51,1,298.4,United Kingdom,3,3,2,1,321
17827,5,5,1987.33,United Kingdom,2,4,4,4,444
17828,23,4,1820.09,Malta,1,3,3,4,334
17829,299,1,889.24,United Arab Emirates,3,1,2,3,123
17830,2,3,398.7,United Kingdom,0,4,3,2,432
17831,33,1,35.400000000000006,United Kingdom,3,3,2,1,321
17832,50,1,155.37,United Kingdom,3,3,2,1,321
17835,3,3,342.24,United Kingdom,0,4,3,2,432
17836,47,1,110.21000000000001,United Kingdom,3,3,2,1,321
17837,42,8,1541.23,United Kingdom,1,3,4,3,343
17838,27,5,2720.8,United Kingdom,1,3,4,4,344
17839,42,1,318.15,United Kingdom,3,3,2,2,322
17841,2,124,40519.84,United Kingdom,2,4,4,4,444
17843,303,1,205.48,United Kingdom,3,1,2,1,121
17844,107,1,51.559999999999995,Canada,3,2,2,1,221
17846,85,1,2033.1,United Kingdom,1,2,2,4,224
17848,81,9,901.2,United Kingdom,1,2,4,3,243
17849,218,4,605.8000000000001,United Kingdom,1,1,3,2,132
17850,372,34,5391.21,United Kingdom,2,1,4,4,144
17852,12,2,114.34,United Kingdom,0,4,3,1,431
17854,185,2,311.26,United Kingdom,3,1,3,2,132
17855,373,1,208.97,United Kingdom,3,1,2,1,121
17856,2,4,1418.03,United Kingdom,0,4,3,3,433
17857,4,23,26879.04,United Kingdom,2,4,4,4,444
17858,6,12,5140.66,United Kingdom,2,4,4,4,444
17859,305,1,141.92,United Kingdom,3,1,2,1,121
17860,369,1,226.45000000000002,United Kingdom,3,1,2,1,121
17861,3,8,2097.88,United Kingdom,2,4,4,4,444
17862,324,1,330.9,United Kingdom,3,1,2,2,122
17863,59,6,3160.0,United Kingdom,1,2,4,4,244
17864,13,3,554.85,United Kingdom,0,4,3,2,432
17865,31,20,10526.32,United Kingdom,2,3,4,4,344
17866,143,1,329.65000000000003,United Kingdom,3,1,2,2,122
17867,30,6,1157.8700000000001,United Kingdom,1,3,4,3,343
17869,107,5,428.18,United Kingdom,1,2,4,2,242
17870,2,12,1865.8899999999999,United Kingdom,2,4,4,4,444
17871,205,1,155.9,United Kingdom,3,1,2,1,121
17873,80,5,1848.96,United Kingdom,1,2,4,4,244
17874,185,6,683.46,United Kingdom,1,1,4,3,143
17877,170,1,237.61,United Kingdom,3,1,2,1,121
17878,44,1,379.45,United Kingdom,3,3,2,2,322
17879,174,1,178.52,United Kingdom,3,1,2,1,121
17880,365,1,458.92,United Kingdom,3,1,2,2,122
17881,304,1,133.35,United Kingdom,3,1,2,1,121
17883,3,4,664.34,United Kingdom,0,4,3,2,432
17884,4,4,695.07,United Kingdom,0,4,3,3,433
17885,12,1,156.34,United Kingdom,0,4,2,1,421
17886,32,3,869.28,United Kingdom,1,3,3,3,333
17887,129,1,111.35,United Kingdom,3,2,2,1,221
17888,21,8,716.0,United Kingdom,1,3,4,3,343
17889,212,2,201.37,United Kingdom,3,1,3,1,131
17890,323,2,586.89,United Kingdom,3,1,3,2,132
17891,162,1,203.85999999999999,United Kingdom,3,1,2,1,121
17892,56,3,244.1,United Kingdom,3,2,3,1,231
17893,225,1,107.21,United Kingdom,3,1,2,1,121
17894,72,8,1118.96,United Kingdom,1,2,4,3,243
17895,44,1,95.45,United Kingdom,3,3,2,1,321
17896,23,1,256.32,United Kingdom,0,3,2,1,321
17897,173,3,541.81,United Kingdom,3,1,3,2,132
17898,85,2,152.06,United Kingdom,3,2,3,1,231
17899,159,1,154.55,United Kingdom,3,1,2,1,121
17900,190,2,112.19999999999999,United Kingdom,3,1,3,1,131
17901,29,1,110.38,United Kingdom,0,3,2,1,321
17904,21,1,181.07,United Kingdom,0,3,2,1,321
17905,71,4,798.99,United Kingdom,1,2,3,3,233
17906,247,1,72.9,United Kingdom,3,1,2,1,121
17908,374,1,232.03,United Kingdom,3,1,2,1,121
17911,9,1,366.23,United Kingdom,0,4,2,2,422
17912,310,5,310.06,United Kingdom,3,1,4,2,142
17913,59,2,408.65,United Kingdom,3,2,3,2,232
17914,4,1,329.36,United Kingdom,0,4,2,2,422
17917,45,3,335.03,United Kingdom,0,3,3,2,332
17919,88,1,1304.04,United Kingdom,1,2,2,3,223
17920,4,17,4119.5,United Kingdom,2,4,4,4,444
17921,64,4,820.23,United Kingdom,1,2,3,3,233
17923,282,1,207.50000000000003,United Kingdom,3,1,2,1,121
17924,12,7,2962.5,United Kingdom,2,4,4,4,444
17925,373,1,244.08,United Kingdom,3,1,2,1,121
17926,133,2,397.29,United Kingdom,3,2,3,2,232
17928,45,2,212.54,United Kingdom,3,3,3,1,331
17929,11,4,843.0,United Kingdom,0,4,3,3,433
17930,36,5,1740.48,United Kingdom,1,3,4,4,344
17931,134,2,408.36,United Kingdom,3,2,3,2,232
17932,29,3,1331.57,United Kingdom,1,3,3,3,333
17934,52,2,704.25,United Kingdom,1,2,3,3,233
17935,138,2,145.79,United Kingdom,3,2,3,1,231
17936,5,1,380.13,United Kingdom,0,4,2,2,422
17937,9,7,4301.22,United Kingdom,2,4,4,4,444
17939,160,1,99.14,United Kingdom,3,1,2,1,121
17940,49,10,4020.04,United Kingdom,2,3,4,4,344
17941,131,1,304.56,United Kingdom,3,2,2,1,221
17942,8,1,77.50000000000001,United Kingdom,0,4,2,1,421
17946,233,2,149.57999999999998,United Kingdom,3,1,3,1,131
17947,37,1,176.68,United Kingdom,3,3,2,1,321
17948,147,1,358.56000000000006,United Kingdom,3,1,2,2,122
17949,1,45,58510.48,United Kingdom,2,4,4,4,444
17950,72,3,482.2,United Kingdom,1,2,3,2,232
17951,40,3,1008.5400000000001,United Kingdom,1,3,3,3,333
17954,5,12,2314.13,United Kingdom,2,4,4,4,444
17955,199,4,557.3,United Kingdom,1,1,3,2,132
17956,249,1,12.75,United Kingdom,3,1,2,1,121
17957,66,1,111.68,United Kingdom,3,2,2,1,221
17958,117,1,508.46000000000004,United Kingdom,3,2,2,2,222
17960,171,1,73.78,United Kingdom,3,1,2,1,121
17961,21,39,1296.44,United Kingdom,2,3,4,3,343
17962,142,1,102.41,United Kingdom,3,2,2,1,221
17964,32,2,463.21,United Kingdom,0,3,3,2,332
17965,38,14,2599.19,United Kingdom,2,3,4,4,344
17966,38,5,1098.43,United Kingdom,1,3,4,3,343
17967,372,1,112.27,United Kingdom,3,1,2,1,121
17968,374,1,265.1,United Kingdom,3,1,2,1,121
17969,166,2,228.2,United Kingdom,3,1,3,1,131
17970,211,1,562.79,United Kingdom,3,1,2,2,122
17972,242,1,135.19,United Kingdom,3,1,2,1,121
17973,52,1,337.04,United Kingdom,3,2,2,2,222
17974,25,3,703.99,United Kingdom,0,3,3,3,333
17975,15,13,4483.26,United Kingdom,2,4,4,4,444
17976,372,1,321.79,United Kingdom,3,1,2,2,122
17977,29,1,288.14,United Kingdom,0,3,2,1,321
17978,365,1,300.91999999999996,United Kingdom,3,1,2,1,121
17979,36,4,732.41,United Kingdom,1,3,3,3,333
17980,166,3,811.45,United Kingdom,1,1,3,3,133
17984,145,1,152.68,United Kingdom,3,1,2,1,121
17985,22,1,631.35,United Kingdom,0,3,2,2,322
17986,56,1,20.8,United Kingdom,3,2,2,1,221
17987,185,1,198.57,United Kingdom,3,1,2,1,121
17988,12,7,201.12,United Kingdom,0,4,4,1,441
17990,237,3,630.84,United Kingdom,3,1,3,2,132
17991,225,2,93.35,United Kingdom,3,1,3,1,131
17994,122,4,674.89,United Kingdom,1,2,3,3,233
17995,282,1,76.1,United Kingdom,3,1,2,1,121
17997,74,8,1962.46,United Kingdom,1,2,4,4,244
17999,37,2,380.39,United Kingdom,0,3,3,2,332
18001,12,2,415.13,United Kingdom,0,4,3,2,432
18004,362,1,157.92,United Kingdom,3,1,2,1,121
18005,4,2,226.47,United Kingdom,0,4,3,1,431
18006,23,1,444.68,United Kingdom,0,3,2,2,322
18008,70,9,2116.19,United Kingdom,1,2,4,4,244
18009,235,1,247.39,United Kingdom,3,1,2,1,121
18010,257,1,174.8,United Kingdom,3,1,2,1,121
18011,373,1,102.78999999999999,United Kingdom,3,1,2,1,121
18013,155,2,187.29,United Kingdom,3,1,3,1,131
18014,28,1,162.22,United Kingdom,0,3,2,1,321
18015,4,1,120.03,United Kingdom,0,4,2,1,421
18016,32,5,1477.66,United Kingdom,1,3,4,3,343
18017,81,3,523.0,United Kingdom,1,2,3,2,232
18018,108,2,122.14,United Kingdom,3,2,3,1,231
18019,52,1,38.45,United Kingdom,3,2,2,1,221
18022,36,1,612.72,United Kingdom,0,3,2,2,322
18024,153,2,389.78,United Kingdom,3,1,3,2,132
18027,99,1,115.31,United Kingdom,3,2,2,1,221
18030,4,2,230.64999999999998,United Kingdom,0,4,3,1,431
18032,334,1,73.5,United Kingdom,3,1,2,1,121
18033,65,1,93.82000000000001,United Kingdom,3,2,2,1,221
18034,22,2,418.68,United Kingdom,0,3,3,2,332
18035,36,3,713.89,United Kingdom,1,3,3,3,333
18036,32,3,403.12,United Kingdom,0,3,3,2,332
18037,154,6,70.02,United Kingdom,3,1,4,1,141
18040,19,2,357.20000000000005,United Kingdom,0,3,3,2,332
18041,12,21,4097.37,United Kingdom,2,4,4,4,444
18042,54,1,165.04999999999998,United Kingdom,3,2,2,1,221
18043,25,3,529.29,United Kingdom,0,3,3,2,332
18044,4,10,2088.6,United Kingdom,2,4,4,4,444
18045,45,1,178.34,United Kingdom,3,3,2,1,321
18048,203,2,172.29000000000002,United Kingdom,3,1,3,1,131
18050,359,1,74.4,United Kingdom,3,1,2,1,121
18053,71,1,300.02,United Kingdom,3,2,2,1,221
18055,7,10,6761.34,United Kingdom,2,4,4,4,444
18056,288,1,363.65,United Kingdom,3,1,2,2,122
18058,10,1,170.16,United Kingdom,0,4,2,1,421
18059,23,3,306.46,United Kingdom,0,3,3,2,332
18061,22,10,2119.41,United Kingdom,2,3,4,4,344
18062,173,3,720.52,United Kingdom,1,1,3,3,133
18064,133,2,814.0,United Kingdom,3,2,3,3,233
18065,6,14,2392.83,United Kingdom,2,4,4,4,444
18066,75,1,318.0,United Kingdom,3,2,2,2,222
18067,40,1,396.33,United Kingdom,0,3,2,2,322
18068,289,1,101.7,United Kingdom,3,1,2,1,121
18069,26,5,2009.24,United Kingdom,1,3,4,4,344
18071,258,2,453.0,United Kingdom,3,1,3,2,132
18072,186,1,247.44,United Kingdom,3,1,2,1,121
18073,114,12,3859.82,United Kingdom,1,2,4,4,244
18074,374,1,489.6,United Kingdom,3,1,2,2,122
18075,23,10,2611.75,United Kingdom,2,3,4,4,344
18077,8,11,2584.41,United Kingdom,2,4,4,4,444
18078,217,2,336.13,United Kingdom,3,1,3,2,132
18079,45,4,3613.15,United Kingdom,1,3,3,4,334
18080,19,2,1231.5,United Kingdom,0,3,3,3,333
18081,36,3,343.45,United Kingdom,0,3,3,2,332
18082,26,1,680.84,United Kingdom,0,3,2,3,323
18084,16,1,90.48,United Kingdom,0,4,2,1,421
18085,330,2,689.95,United Kingdom,3,1,3,3,133
18086,274,1,101.34,United Kingdom,3,1,2,1,121
18087,98,2,4055.7200000000003,United Kingdom,1,2,3,4,234
18088,61,1,166.03,United Kingdom,3,2,2,1,221
18092,2,11,9068.26,United Kingdom,2,4,4,4,444
18093,93,4,2106.52,United Kingdom,1,2,3,4,234
18094,82,7,3017.3,United Kingdom,1,2,4,4,244
18095,313,2,580.05,United Kingdom,3,1,3,2,132
18096,12,3,849.06,United Kingdom,0,4,3,3,433
18097,8,6,2662.4,United Kingdom,2,4,4,4,444
18099,127,1,168.31,United Kingdom,3,2,2,1,221
18101,11,2,222.4,United Kingdom,0,4,3,1,431
18102,1,60,259657.3,United Kingdom,2,4,4,4,444
18104,37,1,754.64,United Kingdom,0,3,2,3,323
18105,38,1,113.48000000000002,United Kingdom,3,3,2,1,321
18106,330,1,421.9,United Kingdom,3,1,2,2,122
18108,254,1,271.0,United Kingdom,3,1,2,1,121
18109,2,26,8004.92,United Kingdom,2,4,4,4,444
18110,20,1,198.8,United Kingdom,0,3,2,1,321
18112,12,2,352.69,United Kingdom,0,4,3,2,432
18113,369,1,76.32000000000001,United Kingdom,3,1,2,1,121
18114,290,1,220.1,United Kingdom,3,1,2,1,121
18116,68,8,1403.1100000000001,United Kingdom,1,2,4,3,243
18117,26,1,315.65,United Kingdom,0,3,2,2,322
18118,11,26,5625.08,United Kingdom,2,4,4,4,444
18119,368,1,180.7,United Kingdom,3,1,2,1,121
18120,214,1,111.15,United Kingdom,3,1,2,1,121
18121,149,2,653.3000000000001,United Kingdom,3,1,3,2,132
18122,8,6,1793.06,United Kingdom,2,4,4,4,444
18123,24,2,574.4399999999999,United Kingdom,0,3,3,2,332
18125,30,4,1131.75,United Kingdom,1,3,3,3,333
18126,61,1,200.92,United Kingdom,3,2,2,1,221
18127,19,3,347.08,United Kingdom,0,3,3,2,332
18129,243,1,112.55000000000001,United Kingdom,3,1,2,1,121
18130,15,3,1059.39,United Kingdom,0,4,3,3,433
18133,212,1,931.5,United Kingdom,3,1,2,3,123
18135,29,5,681.91,United Kingdom,1,3,4,3,343
18136,63,3,784.33,United Kingdom,1,2,3,3,233
18138,295,1,152.65,United Kingdom,3,1,2,1,121
